series_id,mse,mae,mase
br_female_outerwear_77,6.98267140589632e-07,0.0006967548011730219,0.244410594680233
br_female_outerwear_78,7.1822664050165365e-06,0.0023730728043269917,0.5251715958120315
br_female_outerwear_79,8.209024464188782e-05,0.007609660455283474,0.6882754351318443
br_female_outerwear_80,2.594849687998767e-05,0.0026353533029381997,0.2856446781964148
br_female_outerwear_81,1.8587099693076393e-06,0.0011446166049862575,0.27154061954040043
br_female_outerwear_82,1.0788430606083404e-06,0.0008459304517274837,0.38322665180162147
br_female_outerwear_83,2.8284240159045847e-05,0.0021844334486518274,0.30294518007223187
br_female_outerwear_84,6.0979815432225486e-05,0.0030314461817242356,0.26968709701695226
br_female_outerwear_85,0.00016789539378720488,0.007022946788163993,0.49235986144458205
br_female_outerwear_86,4.206417565547043e-06,0.0014529971154367007,0.36916177694375507
br_female_outerwear_87,2.554029427855352e-06,0.001087372286983747,0.3598761886270785
br_female_outerwear_88,1.05538580620446e-05,0.002724528103885541,0.4576823210806826
br_female_outerwear_89,0.00011027828893048135,0.007657989605754871,0.6738638782826483
br_female_outerwear_90,4.451687773528897e-06,0.0013488861458854603,0.3671260060512354
br_female_outerwear_91,9.666029843878035e-07,0.0007362405596168966,0.23321599205357815
br_female_outerwear_92,3.2410161293294404e-05,0.0027182521783356392,0.37947045028616266
br_female_outerwear_93,1.1740558356687647e-05,0.0018720156943297993,0.33282593290867785
br_female_outerwear_94,1.0903563159558045e-05,0.0016406646316716148,0.41850484650273323
br_female_outerwear_95,4.2366389485648664e-06,0.0015136695929540553,0.29493388863292525
br_female_outerwear_96,5.938211315321777e-06,0.0014321762106151818,0.28061816063642137
br_female_outerwear_97,1.9212383026964294e-06,0.0009128863505149808,0.5389092088596937
br_female_outerwear_98,1.4905220087620056e-06,0.0007471015016244866,0.362728929226223
br_female_outerwear_99,8.33780549127927e-06,0.002298037801819997,0.8744533508562568
br_female_outerwear_100,3.417606043916393e-06,0.0016154707957212666,0.5285967166259736
br_female_outerwear_101,9.975183091825968e-07,0.0008156881532467632,0.24979841838322167
br_female_outerwear_102,8.161527786807594e-06,0.0022495462765042625,0.6472765072522723
br_female_outerwear_103,3.245529096041494e-06,0.0015597691547525679,0.42748457134376366
br_female_outerwear_104,4.280628494518425e-06,0.0017495122286313553,0.3292898882694601
